AmountSpent,InteractionID,LoginFrequency,TransactionYear,ChurnStatus,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Groceries,InteractionType_Feedback,InteractionType_Inquiry,InteractionType_No Interaction,ResolutionStatus_Resolved,ResolutionStatus_Unresolved,ServiceUsage_Online Banking,ServiceUsage_Website
64.38,-1.0,19,2022,0,True,False,False,False,False,False,True,False,False,True,False
21.16,-1.0,19,2022,0,False,False,True,False,False,False,True,False,False,True,False
438.6,-1.0,19,2022,0,True,False,False,False,False,False,True,False,False,True,False
10.7,-1.0,14,2022,1,True,False,False,False,False,False,True,False,False,False,False
479.35,-1.0,14,2022,1,False,False,True,False,False,False,True,False,False,False,False
122.17,-1.0,14,2022,1,False,False,True,False,False,False,True,False,False,False,False
211.22,-1.0,11,2022,0,False,True,False,False,False,False,True,False,False,True,False
71.46,-1.0,11,2022,0,False,True,False,False,False,False,True,False,False,True,False
87.97,-1.0,11,2022,0,False,False,False,False,False,False,True,False,False,True,False
296.9,-1.0,11,2022,0,False,False,False,False,False,False,True,False,False,True,False
406.43,-1.0,11,2022,0,False,False,False,True,False,False,True,False,False,True,False
85.19,2149.0,8,2022,1,False,True,False,False,True,False,False,False,True,False,False
85.19,3793.0,8,2022,1,False,True,False,False,False,True,False,True,False,False,False
307.41,2149.0,8,2022,1,False,False,False,True,True,False,False,False,True,False,False
307.41,3793.0,8,2022,1,False,False,False,True,False,True,False,True,False,False,False
367.95,2149.0,8,2022,1,False,False,False,False,True,False,False,False,True,False,False
367.95,3793.0,8,2022,1,False,False,False,False,False,True,False,True,False,False,False
400.54,2149.0,8,2022,1,False,False,True,False,True,False,False,False,True,False,False
400.54,3793.0,8,2022,1,False,False,True,False,False,True,False,True,False,False,False
245.64,2149.0,8,2022,1,True,False,False,False,True,False,False,False,True,False,False
245.64,3793.0,8,2022,1,True,False,False,False,False,True,False,True,False,False,False
362.81,2149.0,8,2022,1,False,False,False,False,True,False,False,False,True,False,False
362.81,3793.0,8,2022,1,False,False,False,False,False,True,False,True,False,False,False
459.05,2149.0,8,2022,1,False,False,False,True,True,False,False,False,True,False,False
459.05,3793.0,8,2022,1,False,False,False,True,False,True,False,True,False,False,False
411.89,2149.0,8,2022,1,False,False,False,True,True,False,False,False,True,False,False
411.89,3793.0,8,2022,1,False,False,False,True,False,True,False,True,False,False,False
438.12,2149.0,8,2022,1,False,False,False,False,True,False,False,False,True,False,False
438.12,3793.0,8,2022,1,False,False,False,False,False,True,False,True,False,False,False
164.16,2916.0,18,2022,0,False,False,False,False,False,False,False,False,True,False,False
164.16,8746.0,18,2022,0,False,False,False,False,False,False,False,True,False,False,False
133.96,2916.0,18,2022,0,False,False,False,False,False,False,False,False,True,False,False
133.96,8746.0,18,2022,0,False,False,False,False,False,False,False,True,False,False,False
320.94,2916.0,18,2022,0,False,False,False,True,False,False,False,False,True,False,False
320.94,8746.0,18,2022,0,False,False,False,True,False,False,False,True,False,False,False
440.76,2916.0,18,2022,0,True,False,False,False,False,False,False,False,True,False,False
440.76,8746.0,18,2022,0,True,False,False,False,False,False,False,True,False,False,False
66.03,2916.0,18,2022,0,False,True,False,False,False,False,False,False,True,False,False
66.03,8746.0,18,2022,0,False,True,False,False,False,False,False,True,False,False,False
19.95,2916.0,18,2022,0,False,False,True,False,False,False,False,False,True,False,False
19.95,8746.0,18,2022,0,False,False,True,False,False,False,False,True,False,False,False
92.42,2916.0,18,2022,0,False,False,True,False,False,False,False,False,True,False,False
92.42,8746.0,18,2022,0,False,False,True,False,False,False,False,True,False,False,False
305.54,2916.0,18,2022,0,False,False,False,True,False,False,False,False,True,False,False
305.54,8746.0,18,2022,0,False,False,False,True,False,False,False,True,False,False,False
350.64,2916.0,18,2022,0,False,True,False,False,False,False,False,False,True,False,False
350.64,8746.0,18,2022,0,False,True,False,False,False,False,False,True,False,False,False
432.33,7731.0,9,2022,0,False,False,True,False,False,True,False,True,False,False,False
432.33,4466.0,9,2022,0,False,False,True,False,False,False,False,True,False,False,False
458.25,7731.0,9,2022,0,True,False,False,False,False,True,False,True,False,False,False
458.25,4466.0,9,2022,0,True,False,False,False,False,False,False,True,False,False,False
418.31,7731.0,9,2022,0,False,False,True,False,False,True,False,True,False,False,False
418.31,4466.0,9,2022,0,False,False,True,False,False,False,False,True,False,False,False
473.21,7731.0,9,2022,0,False,False,True,False,False,True,False,True,False,False,False
473.21,4466.0,9,2022,0,False,False,True,False,False,False,False,True,False,False,False
177.19,7731.0,9,2022,0,False,False,False,False,False,True,False,True,False,False,False
177.19,4466.0,9,2022,0,False,False,False,False,False,False,False,True,False,False,False
205.48,5602.0,43,2022,1,False,False,True,False,False,False,False,False,True,False,True
205.48,4994.0,43,2022,1,False,False,True,False,True,False,False,True,False,False,True
440.27,5602.0,43,2022,1,False,True,False,False,False,False,False,False,True,False,True
440.27,4994.0,43,2022,1,False,True,False,False,True,False,False,True,False,False,True
494.34,2189.0,28,2022,0,False,False,False,False,True,False,False,False,True,False,True
494.34,3818.0,28,2022,0,False,False,False,False,True,False,False,True,False,False,True
368.47,2189.0,28,2022,0,False,True,False,False,True,False,False,False,True,False,True
368.47,3818.0,28,2022,0,False,True,False,False,True,False,False,True,False,False,True
447.67,2189.0,28,2022,0,True,False,False,False,True,False,False,False,True,False,True
447.67,3818.0,28,2022,0,True,False,False,False,True,False,False,True,False,False,True
47.53,2189.0,28,2022,0,False,False,True,False,True,False,False,False,True,False,True
47.53,3818.0,28,2022,0,False,False,True,False,True,False,False,True,False,False,True
101.97,2189.0,28,2022,0,False,True,False,False,True,False,False,False,True,False,True
101.97,3818.0,28,2022,0,False,True,False,False,True,False,False,True,False,False,True
496.06,2189.0,28,2022,0,False,False,False,True,True,False,False,False,True,False,True
496.06,3818.0,28,2022,0,False,False,False,True,True,False,False,True,False,False,True
87.89,2189.0,28,2022,0,True,False,False,False,True,False,False,False,True,False,True
87.89,3818.0,28,2022,0,True,False,False,False,True,False,False,True,False,False,True
430.53,2189.0,28,2022,0,True,False,False,False,True,False,False,False,True,False,True
430.53,3818.0,28,2022,0,True,False,False,False,True,False,False,True,False,False,True
83.08,2189.0,28,2022,0,False,True,False,False,True,False,False,False,True,False,True
83.08,3818.0,28,2022,0,False,True,False,False,True,False,False,True,False,False,True
384.32,-1.0,11,2022,0,False,True,False,False,False,False,True,False,False,False,False
223.03,-1.0,11,2022,0,False,False,False,True,False,False,True,False,False,False,False
189.9,-1.0,11,2022,0,False,False,False,False,False,False,True,False,False,False,False
130.29,-1.0,11,2022,0,False,False,True,False,False,False,True,False,False,False,False
367.4,-1.0,11,2022,0,True,False,False,False,False,False,True,False,False,False,False
38.43,-1.0,11,2022,0,False,True,False,False,False,False,True,False,False,False,False
10.03,-1.0,11,2022,0,False,False,False,False,False,False,True,False,False,False,False
445.04,-1.0,11,2022,0,False,False,False,True,False,False,True,False,False,False,False
301.58,-1.0,11,2022,0,False,True,False,False,False,False,True,False,False,False,False
40.78,4443.0,49,2022,0,False,False,False,True,True,False,False,False,True,True,False
230.01,4443.0,49,2022,0,False,False,False,False,True,False,False,False,True,True,False
428.82,4443.0,49,2022,0,False,False,True,False,True,False,False,False,True,True,False
396.26,4443.0,49,2022,0,True,False,False,False,True,False,False,False,True,True,False
241.32,4443.0,49,2022,0,False,False,True,False,True,False,False,False,True,True,False
193.12,4443.0,49,2022,0,False,False,True,False,True,False,False,False,True,True,False
429.98,4443.0,49,2022,0,True,False,False,False,True,False,False,False,True,True,False
254.73,4443.0,49,2022,0,True,False,False,False,True,False,False,False,True,True,False
350.34,4443.0,49,2022,0,True,False,False,False,True,False,False,False,True,True,False
172.97,2423.0,41,2022,0,False,False,False,True,False,True,False,False,True,False,True
78.67,2423.0,41,2022,0,False,False,False,True,False,True,False,False,True,False,True
132.07,2423.0,41,2022,0,True,False,False,False,False,True,False,False,True,False,True
78.73,2423.0,41,2022,0,False,False,True,False,False,True,False,False,True,False,True
143.03,2443.0,30,2022,0,False,False,False,False,True,False,False,True,False,True,False
83.16,2443.0,30,2022,0,True,False,False,False,True,False,False,True,False,True,False
134.32,2443.0,30,2022,0,False,False,False,True,True,False,False,True,False,True,False
85.81,2443.0,30,2022,0,False,False,False,False,True,False,False,True,False,True,False
194.57,-1.0,44,2022,0,False,True,False,False,False,False,True,False,False,True,False
132.53,-1.0,44,2022,0,False,False,True,False,False,False,True,False,False,True,False
16.41,-1.0,44,2022,0,False,False,True,False,False,False,True,False,False,True,False
82.79,8260.0,27,2022,0,False,False,True,False,True,False,False,True,False,True,False
276.34,8260.0,27,2022,0,False,True,False,False,True,False,False,True,False,True,False
24.4,8260.0,27,2022,0,True,False,False,False,True,False,False,True,False,True,False
480.52,8260.0,27,2022,0,False,False,False,False,True,False,False,True,False,True,False
179.18,8260.0,27,2022,0,False,True,False,False,True,False,False,True,False,True,False
310.32,8260.0,27,2022,0,False,False,False,False,True,False,False,True,False,True,False
167.45,2273.0,26,2022,0,False,True,False,False,True,False,False,False,True,True,False
371.17,2273.0,26,2022,0,False,False,False,True,True,False,False,False,True,True,False
492.19,2273.0,26,2022,0,False,False,True,False,True,False,False,False,True,True,False
84.17,2273.0,26,2022,0,False,False,False,True,True,False,False,False,True,True,False
130.74,2273.0,26,2022,0,False,False,False,True,True,False,False,False,True,True,False
339.92,2273.0,26,2022,0,False,False,False,True,True,False,False,False,True,True,False
364.77,2273.0,26,2022,0,False,False,False,False,True,False,False,False,True,True,False
383.31,2273.0,26,2022,0,False,False,False,False,True,False,False,False,True,True,False
74.37,-1.0,49,2022,1,False,False,False,False,False,False,True,False,False,False,False
249.21,-1.0,49,2022,1,False,True,False,False,False,False,True,False,False,False,False
348.53,-1.0,49,2022,1,False,False,False,True,False,False,True,False,False,False,False
185.54,-1.0,49,2022,1,False,False,True,False,False,False,True,False,False,False,False
48.97,-1.0,49,2022,1,False,False,True,False,False,False,True,False,False,False,False
405.02,-1.0,49,2022,1,False,False,False,True,False,False,True,False,False,False,False
200.72,2578.0,12,2022,1,False,False,True,False,False,False,False,False,True,True,False
133.39,2578.0,12,2022,1,True,False,False,False,False,False,False,False,True,True,False
89.57,2578.0,12,2022,1,False,False,False,True,False,False,False,False,True,True,False
344.87,2578.0,12,2022,1,False,False,True,False,False,False,False,False,True,True,False
301.84,2578.0,12,2022,1,True,False,False,False,False,False,False,False,True,True,False
234.43,2578.0,12,2022,1,False,False,False,True,False,False,False,False,True,True,False
428.38,2578.0,12,2022,1,True,False,False,False,False,False,False,False,True,True,False
77.95,2578.0,12,2022,1,False,False,False,False,False,False,False,False,True,True,False
196.97,2578.0,12,2022,1,True,False,False,False,False,False,False,False,True,True,False
478.9,6450.0,38,2022,0,False,True,False,False,False,False,False,False,True,False,True
478.9,9783.0,38,2022,0,False,True,False,False,True,False,False,True,False,False,True
404.58,6450.0,38,2022,0,False,True,False,False,False,False,False,False,True,False,True
404.58,9783.0,38,2022,0,False,True,False,False,True,False,False,True,False,False,True
465.2,6450.0,38,2022,0,False,False,False,False,False,False,False,False,True,False,True
465.2,9783.0,38,2022,0,False,False,False,False,True,False,False,True,False,False,True
68.99,6450.0,38,2022,0,True,False,False,False,False,False,False,False,True,False,True
68.99,9783.0,38,2022,0,True,False,False,False,True,False,False,True,False,False,True
422.92,6450.0,38,2022,0,True,False,False,False,False,False,False,False,True,False,True
422.92,9783.0,38,2022,0,True,False,False,False,True,False,False,True,False,False,True
164.8,6450.0,38,2022,0,False,True,False,False,False,False,False,False,True,False,True
164.8,9783.0,38,2022,0,False,True,False,False,True,False,False,True,False,False,True
318.34,6450.0,38,2022,0,False,True,False,False,False,False,False,False,True,False,True
318.34,9783.0,38,2022,0,False,True,False,False,True,False,False,True,False,False,True
48.85,6450.0,38,2022,0,False,True,False,False,False,False,False,False,True,False,True
48.85,9783.0,38,2022,0,False,True,False,False,True,False,False,True,False,False,True
388.31,7789.0,27,2022,0,False,False,False,False,True,False,False,False,True,False,False
219.76,3290.0,37,2022,0,False,True,False,False,False,False,False,False,True,False,False
219.76,4173.0,37,2022,0,False,True,False,False,False,True,False,False,True,False,False
30.78,3290.0,37,2022,0,True,False,False,False,False,False,False,False,True,False,False
30.78,4173.0,37,2022,0,True,False,False,False,False,True,False,False,True,False,False
285.77,3290.0,37,2022,0,False,False,False,False,False,False,False,False,True,False,False
285.77,4173.0,37,2022,0,False,False,False,False,False,True,False,False,True,False,False
303.98,-1.0,17,2022,0,False,False,False,False,False,False,True,False,False,False,False
369.51,-1.0,17,2022,0,False,False,False,False,False,False,True,False,False,False,False
353.88,-1.0,17,2022,0,True,False,False,False,False,False,True,False,False,False,False
263.14,-1.0,17,2022,0,False,False,False,False,False,False,True,False,False,False,False
253.91,-1.0,17,2022,0,False,False,True,False,False,False,True,False,False,False,False
286.53,-1.0,17,2022,0,False,False,True,False,False,False,True,False,False,False,False
147.61,-1.0,17,2022,0,False,False,True,False,False,False,True,False,False,False,False
167.42,-1.0,17,2022,0,False,False,True,False,False,False,True,False,False,False,False
439.65,5834.0,46,2022,0,False,False,True,False,True,False,False,False,True,False,False
362.3,5834.0,46,2022,0,True,False,False,False,True,False,False,False,True,False,False
491.76,5834.0,46,2022,0,False,True,False,False,True,False,False,False,True,False,False
345.65,5834.0,46,2022,0,False,False,True,False,True,False,False,False,True,False,False
473.41,-1.0,9,2022,1,False,True,False,False,False,False,True,False,False,True,False
181.71,-1.0,9,2022,1,False,False,False,False,False,False,True,False,False,True,False
440.58,-1.0,9,2022,1,True,False,False,False,False,False,True,False,False,True,False
221.02,-1.0,9,2022,1,False,True,False,False,False,False,True,False,False,True,False
277.38,-1.0,9,2022,1,False,False,True,False,False,False,True,False,False,True,False
473.47,-1.0,9,2022,1,False,False,False,False,False,False,True,False,False,True,False
239.97,7752.0,6,2022,0,False,False,True,False,False,True,False,True,False,True,False
239.97,7777.0,6,2022,0,False,False,True,False,True,False,False,False,True,True,False
411.91,7752.0,6,2022,0,False,False,False,True,False,True,False,True,False,True,False
411.91,7777.0,6,2022,0,False,False,False,True,True,False,False,False,True,True,False
213.21,3095.0,13,2022,0,False,False,False,True,False,True,False,True,False,False,False
213.21,8689.0,13,2022,0,False,False,False,True,True,False,False,False,True,False,False
224.04,3095.0,13,2022,0,True,False,False,False,False,True,False,True,False,False,False
224.04,8689.0,13,2022,0,True,False,False,False,True,False,False,False,True,False,False
95.75,3095.0,13,2022,0,False,False,False,False,False,True,False,True,False,False,False
95.75,8689.0,13,2022,0,False,False,False,False,True,False,False,False,True,False,False
309.05,3095.0,13,2022,0,True,False,False,False,False,True,False,True,False,False,False
309.05,8689.0,13,2022,0,True,False,False,False,True,False,False,False,True,False,False
70.36,3095.0,13,2022,0,False,False,True,False,False,True,False,True,False,False,False
70.36,8689.0,13,2022,0,False,False,True,False,True,False,False,False,True,False,False
373.94,3095.0,13,2022,0,False,False,False,False,False,True,False,True,False,False,False
373.94,8689.0,13,2022,0,False,False,False,False,True,False,False,False,True,False,False
209.25,4948.0,6,2022,0,True,False,False,False,True,False,False,False,True,True,False
440.22,4948.0,6,2022,0,False,False,False,False,True,False,False,False,True,True,False
127.29,6687.0,38,2022,0,True,False,False,False,False,False,False,True,False,False,False
127.29,7564.0,38,2022,0,True,False,False,False,False,False,False,False,True,False,False
57.74,6687.0,38,2022,0,False,False,False,False,False,False,False,True,False,False,False
57.74,7564.0,38,2022,0,False,False,False,False,False,False,False,False,True,False,False
207.32,-1.0,4,2022,0,True,False,False,False,False,False,True,False,False,False,False
85.47,-1.0,4,2022,0,False,True,False,False,False,False,True,False,False,False,False
51.98,-1.0,4,2022,0,False,False,False,False,False,False,True,False,False,False,False
103.23,7122.0,16,2022,1,False,False,True,False,False,False,False,False,True,True,False
126.55,7122.0,16,2022,1,False,False,False,False,False,False,False,False,True,True,False
353.75,7122.0,16,2022,1,False,False,False,True,False,False,False,False,True,True,False
338.66,7122.0,16,2022,1,False,False,False,True,False,False,False,False,True,True,False
17.64,7122.0,16,2022,1,True,False,False,False,False,False,False,False,True,True,False
157.65,6882.0,36,2022,0,False,False,False,True,False,False,False,False,True,False,True
352.12,6882.0,36,2022,0,False,True,False,False,False,False,False,False,True,False,True
445.72,6882.0,36,2022,0,False,False,False,False,False,False,False,False,True,False,True
143.96,6882.0,36,2022,0,False,True,False,False,False,False,False,False,True,False,True
195.78,4983.0,43,2022,1,True,False,False,False,False,True,False,True,False,False,True
195.78,7682.0,43,2022,1,True,False,False,False,False,False,False,True,False,False,True
257.09,4983.0,43,2022,1,False,False,False,True,False,True,False,True,False,False,True
257.09,7682.0,43,2022,1,False,False,False,True,False,False,False,True,False,False,True
148.71,3594.0,14,2022,0,False,False,False,True,False,False,False,True,False,True,False
148.71,9554.0,14,2022,0,False,False,False,True,False,False,False,True,False,True,False
426.34,3594.0,14,2022,0,False,True,False,False,False,False,False,True,False,True,False
426.34,9554.0,14,2022,0,False,True,False,False,False,False,False,True,False,True,False
165.9,-1.0,29,2022,0,True,False,False,False,False,False,True,False,False,False,True
402.88,-1.0,29,2022,0,False,False,False,False,False,False,True,False,False,False,True
147.36,-1.0,29,2022,0,False,False,False,False,False,False,True,False,False,False,True
373.58,-1.0,24,2022,0,False,True,False,False,False,False,True,False,False,False,True
359.85,-1.0,24,2022,0,False,False,True,False,False,False,True,False,False,False,True
210.25,-1.0,24,2022,0,False,False,True,False,False,False,True,False,False,False,True
355.3,-1.0,24,2022,0,False,False,False,False,False,False,True,False,False,False,True
26.64,-1.0,24,2022,0,False,False,False,True,False,False,True,False,False,False,True
119.55,-1.0,24,2022,0,False,False,False,False,False,False,True,False,False,False,True
384.59,-1.0,24,2022,0,True,False,False,False,False,False,True,False,False,False,True
181.74,-1.0,24,2022,0,False,False,False,False,False,False,True,False,False,False,True
104.64,-1.0,24,2022,0,True,False,False,False,False,False,True,False,False,False,True
264.66,-1.0,39,2022,0,False,False,False,False,False,False,True,False,False,False,False
94.01,-1.0,39,2022,0,False,False,False,False,False,False,True,False,False,False,False
41.24,7189.0,39,2022,0,False,False,True,False,False,False,False,False,True,True,False
41.24,7293.0,39,2022,0,False,False,True,False,False,True,False,True,False,True,False
379.11,7189.0,39,2022,0,False,False,False,True,False,False,False,False,True,True,False
379.11,7293.0,39,2022,0,False,False,False,True,False,True,False,True,False,True,False
379.16,7189.0,39,2022,0,False,False,False,True,False,False,False,False,True,True,False
379.16,7293.0,39,2022,0,False,False,False,True,False,True,False,True,False,True,False
381.24,7189.0,39,2022,0,False,False,False,True,False,False,False,False,True,True,False
381.24,7293.0,39,2022,0,False,False,False,True,False,True,False,True,False,True,False
264.8,7189.0,39,2022,0,False,False,False,False,False,False,False,False,True,True,False
264.8,7293.0,39,2022,0,False,False,False,False,False,True,False,True,False,True,False
24.61,7189.0,39,2022,0,False,True,False,False,False,False,False,False,True,True,False
24.61,7293.0,39,2022,0,False,True,False,False,False,True,False,True,False,True,False
317.34,7189.0,39,2022,0,False,True,False,False,False,False,False,False,True,True,False
317.34,7293.0,39,2022,0,False,True,False,False,False,True,False,True,False,True,False
352.76,7189.0,39,2022,0,False,False,False,False,False,False,False,False,True,True,False
352.76,7293.0,39,2022,0,False,False,False,False,False,True,False,True,False,True,False
376.14,4572.0,45,2022,0,False,False,True,False,True,False,False,False,True,False,False
376.14,3549.0,45,2022,0,False,False,True,False,False,False,False,False,True,False,False
361.36,4572.0,45,2022,0,False,False,False,False,True,False,False,False,True,False,False
361.36,3549.0,45,2022,0,False,False,False,False,False,False,False,False,True,False,False
260.8,4572.0,45,2022,0,False,True,False,False,True,False,False,False,True,False,False
260.8,3549.0,45,2022,0,False,True,False,False,False,False,False,False,True,False,False
303.65,4572.0,45,2022,0,True,False,False,False,True,False,False,False,True,False,False
303.65,3549.0,45,2022,0,True,False,False,False,False,False,False,False,True,False,False
196.6,4572.0,45,2022,0,False,False,True,False,True,False,False,False,True,False,False
196.6,3549.0,45,2022,0,False,False,True,False,False,False,False,False,True,False,False
240.98,4572.0,45,2022,0,False,False,False,False,True,False,False,False,True,False,False
240.98,3549.0,45,2022,0,False,False,False,False,False,False,False,False,True,False,False
423.56,4572.0,45,2022,0,False,False,False,False,True,False,False,False,True,False,False
423.56,3549.0,45,2022,0,False,False,False,False,False,False,False,False,True,False,False
431.48,4572.0,45,2022,0,True,False,False,False,True,False,False,False,True,False,False
431.48,3549.0,45,2022,0,True,False,False,False,False,False,False,False,True,False,False
433.34,4572.0,45,2022,0,False,False,False,True,True,False,False,False,True,False,False
433.34,3549.0,45,2022,0,False,False,False,True,False,False,False,False,True,False,False
291.44,-1.0,25,2022,0,False,False,False,False,False,False,True,False,False,False,True
459.74,-1.0,25,2022,0,False,False,True,False,False,False,True,False,False,False,True
298.78,-1.0,25,2022,0,False,False,False,False,False,False,True,False,False,False,True
70.02,-1.0,46,2022,0,True,False,False,False,False,False,True,False,False,False,True
161.18,-1.0,46,2022,0,False,False,False,True,False,False,True,False,False,False,True
438.46,-1.0,46,2022,0,True,False,False,False,False,False,True,False,False,False,True
438.49,-1.0,46,2022,0,False,False,True,False,False,False,True,False,False,False,True
446.46,-1.0,46,2022,0,False,False,False,False,False,False,True,False,False,False,True
494.3,-1.0,46,2022,0,False,True,False,False,False,False,True,False,False,False,True
76.7,-1.0,46,2022,0,False,True,False,False,False,False,True,False,False,False,True
371.93,5241.0,46,2022,0,False,False,False,True,True,False,False,True,False,False,False
184.93,5241.0,46,2022,0,False,True,False,False,True,False,False,True,False,False,False
483.2,5241.0,46,2022,0,False,False,False,False,True,False,False,True,False,False,False
280.76,5241.0,46,2022,0,True,False,False,False,True,False,False,True,False,False,False
227.3,5241.0,46,2022,0,False,False,False,False,True,False,False,True,False,False,False
274.42,5241.0,46,2022,0,False,False,True,False,True,False,False,True,False,False,False
100.29,-1.0,3,2022,0,True,False,False,False,False,False,True,False,False,False,True
293.7,-1.0,3,2022,0,False,True,False,False,False,False,True,False,False,False,True
426.21,2434.0,42,2022,0,True,False,False,False,True,False,False,True,False,True,False
83.91,2434.0,42,2022,0,False,False,False,False,True,False,False,True,False,True,False
348.25,2434.0,42,2022,0,True,False,False,False,True,False,False,True,False,True,False
444.42,2434.0,42,2022,0,False,False,False,True,True,False,False,True,False,True,False
274.97,2434.0,42,2022,0,False,False,False,True,True,False,False,True,False,True,False
281.8,2434.0,42,2022,0,False,True,False,False,True,False,False,True,False,True,False
272.98,2434.0,42,2022,0,False,False,False,True,True,False,False,True,False,True,False
314.72,4107.0,27,2022,0,False,False,True,False,True,False,False,True,False,True,False
314.72,8568.0,27,2022,0,False,False,True,False,True,False,False,False,True,True,False
382.14,4107.0,27,2022,0,False,False,False,True,True,False,False,True,False,True,False
382.14,8568.0,27,2022,0,False,False,False,True,True,False,False,False,True,True,False
483.12,4107.0,27,2022,0,False,False,False,False,True,False,False,True,False,True,False
483.12,8568.0,27,2022,0,False,False,False,False,True,False,False,False,True,True,False
30.81,-1.0,12,2022,0,False,True,False,False,False,False,True,False,False,True,False
451.1,-1.0,12,2022,0,False,False,False,True,False,False,True,False,False,True,False
283.11,-1.0,12,2022,0,True,False,False,False,False,False,True,False,False,True,False
369.73,-1.0,12,2022,0,False,False,False,False,False,False,True,False,False,True,False
154.47,-1.0,12,2022,0,False,False,True,False,False,False,True,False,False,True,False
433.75,-1.0,12,2022,0,True,False,False,False,False,False,True,False,False,True,False
251.49,4076.0,43,2022,0,False,True,False,False,False,False,False,False,True,False,True
183.9,4076.0,43,2022,0,False,False,False,False,False,False,False,False,True,False,True
356.29,4076.0,43,2022,0,False,False,True,False,False,False,False,False,True,False,True
422.59,4076.0,43,2022,0,False,False,True,False,False,False,False,False,True,False,True
156.5,4076.0,43,2022,0,True,False,False,False,False,False,False,False,True,False,True
490.24,4076.0,43,2022,0,False,False,False,False,False,False,False,False,True,False,True
290.65,4076.0,43,2022,0,False,False,False,False,False,False,False,False,True,False,True
7.26,-1.0,2,2022,1,False,False,True,False,False,False,True,False,False,False,False
196.08,-1.0,2,2022,1,False,False,False,True,False,False,True,False,False,False,False
349.93,3871.0,38,2022,0,False,False,True,False,True,False,False,True,False,True,False
197.96,3871.0,38,2022,0,True,False,False,False,True,False,False,True,False,True,False
286.43,3871.0,38,2022,0,True,False,False,False,True,False,False,True,False,True,False
120.95,3871.0,38,2022,0,True,False,False,False,True,False,False,True,False,True,False
35.65,3871.0,38,2022,0,False,False,False,False,True,False,False,True,False,True,False
378.48,3871.0,38,2022,0,True,False,False,False,True,False,False,True,False,True,False
213.99,-1.0,26,2022,1,False,False,False,True,False,False,True,False,False,True,False
269.33,-1.0,26,2022,1,False,False,False,True,False,False,True,False,False,True,False
161.9,-1.0,26,2022,1,False,False,False,False,False,False,True,False,False,True,False
277.2,-1.0,26,2022,1,False,False,False,False,False,False,True,False,False,True,False
46.83,-1.0,26,2022,1,False,True,False,False,False,False,True,False,False,True,False
367.5,-1.0,26,2022,1,False,False,True,False,False,False,True,False,False,True,False
60.77,-1.0,26,2022,1,False,False,False,True,False,False,True,False,False,True,False
351.1,-1.0,26,2022,1,True,False,False,False,False,False,True,False,False,True,False
412.33,-1.0,26,2022,1,False,False,True,False,False,False,True,False,False,True,False
27.71,-1.0,29,2022,0,False,False,False,False,False,False,True,False,False,False,False
281.41,-1.0,29,2022,0,False,False,False,False,False,False,True,False,False,False,False
75.0,-1.0,29,2022,0,False,False,False,False,False,False,True,False,False,False,False
377.69,-1.0,29,2022,0,False,False,False,False,False,False,True,False,False,False,False
328.32,-1.0,29,2022,0,True,False,False,False,False,False,True,False,False,False,False
339.72,-1.0,45,2022,0,False,True,False,False,False,False,True,False,False,True,False
236.75,-1.0,45,2022,0,False,True,False,False,False,False,True,False,False,True,False
172.34,-1.0,45,2022,0,False,False,False,True,False,False,True,False,False,True,False
135.45,-1.0,45,2022,0,False,False,True,False,False,False,True,False,False,True,False
84.91,-1.0,45,2022,0,False,True,False,False,False,False,True,False,False,True,False
453.42,-1.0,45,2022,0,False,True,False,False,False,False,True,False,False,True,False
436.64,-1.0,45,2022,0,False,False,False,True,False,False,True,False,False,True,False
499.51,7222.0,30,2022,1,False,False,True,False,False,True,False,True,False,False,True
499.51,6539.0,30,2022,1,False,False,True,False,False,True,False,False,True,False,True
438.02,7222.0,30,2022,1,False,False,True,False,False,True,False,True,False,False,True
438.02,6539.0,30,2022,1,False,False,True,False,False,True,False,False,True,False,True
457.88,7222.0,30,2022,1,False,False,False,True,False,True,False,True,False,False,True
457.88,6539.0,30,2022,1,False,False,False,True,False,True,False,False,True,False,True
401.7,7222.0,30,2022,1,False,False,False,True,False,True,False,True,False,False,True
401.7,6539.0,30,2022,1,False,False,False,True,False,True,False,False,True,False,True
487.01,7222.0,30,2022,1,False,False,True,False,False,True,False,True,False,False,True
487.01,6539.0,30,2022,1,False,False,True,False,False,True,False,False,True,False,True
152.13,7222.0,30,2022,1,False,False,False,False,False,True,False,True,False,False,True
152.13,6539.0,30,2022,1,False,False,False,False,False,True,False,False,True,False,True
166.5,-1.0,38,2022,0,False,True,False,False,False,False,True,False,False,True,False
481.23,-1.0,38,2022,0,False,False,False,False,False,False,True,False,False,True,False
481.22,-1.0,38,2022,0,False,False,True,False,False,False,True,False,False,True,False
13.95,-1.0,38,2022,0,False,False,True,False,False,False,True,False,False,True,False
126.14,-1.0,38,2022,0,False,False,False,True,False,False,True,False,False,True,False
341.62,-1.0,38,2022,0,False,False,False,True,False,False,True,False,False,True,False
256.55,-1.0,38,2022,0,False,False,True,False,False,False,True,False,False,True,False
472.36,-1.0,41,2022,0,False,False,False,True,False,False,True,False,False,True,False
180.83,5265.0,32,2022,0,False,True,False,False,True,False,False,True,False,True,False
466.53,5265.0,32,2022,0,False,False,False,True,True,False,False,True,False,True,False
